datetime,rank,nat,sail,surname,name,lat_deg,lat,lon_deg,lon,last30min_heading_deg,last30min_speed_kts,last30min_VMG_kts,last30min_distance_nm,since_last_standings_heading_deg,since_last_standings_speed_kts,since_last_standings_VMG_kts,since_last_standings_distance_nm,last24hrs_heading_deg,last24hrs_speed_kts,last24hrs_VMG_kts,last24hrs_distance_nm,distance_to_finish_nm,distance_to_leader_nm
2025-01-19T18:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,55°57.00'S,-55.95000076293945,89°09.37'W,-89.15616607666016,93,10.6,10.5,5.3,91,10.2,10.1,40.8,87,11.6,11.1,277.5,7744.1,6268.6
2025-01-19T18:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T18:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T18:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T18:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T18:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T18:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T22:00:00Z,4,FRA,FRA 3,Beyou,Jérémie,32°32.11'N,32.5351676940918,26°12.98'W,-26.216333389282227,52,19.4,19.3,9.7,61,20.1,19.4,80.4,41,15.2,15.2,364.6,1397.7,0
2025-01-19T22:00:00Z,5,GBR,FRA 100,Goodchild,Sam,32°44.06'N,32.73433303833008,26°30.94'W,-26.515666961669922,53,19.1,19,9.5,56,19.1,18.8,76.2,37,15.1,15,362.7,1400.4,2.7
2025-01-19T22:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,30°05.73'N,30.095500946044922,27°29.51'W,-27.491832733154297,58,20.2,19.6,10.1,51,15.2,15,60.7,49,10.8,10.7,258.4,1547.9,150.2
2025-01-19T22:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,30°08.72'N,30.145334243774414,28°03.30'W,-28.05500030517578,61,16.9,16.1,8.4,56,16.5,16.2,66.1,32,11.6,11.4,277.7,1565.8,168.1
2025-01-19T22:00:00Z,8,SUI,FRA 08,Mettraux,Justine,28°22.93'N,28.382165908813477,29°16.91'W,-29.28183364868164,1,10.8,8.2,5.4,48,13.1,13,52.4,23,8.9,8.6,213.8,1687.1,289.4
2025-01-19T22:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,27°23.48'N,27.391332626342773,32°51.20'W,-32.85333251953125,60,21.2,20.3,10.6,64,10.1,9.4,40.3,33,6,5.9,143.3,1859.9,462.2
2025-01-19T22:00:00Z,10,FRA,FRA 09,Dutreux,Benjamin,24°12.15'N,24.202499389648438,34°38.65'W,-34.6441650390625,320,4.9,0.7,2.5,327,6.1,1.7,24.4,1,11.3,9.1,271.3,2066.5,668.8
2025-01-19T22:00:00Z,11,FRA,FRA 15,Crémer,Clarisse,23°52.16'N,23.869333267211914,34°46.75'W,-34.77916717529297,344,7.1,3.9,0.6,331,7.1,2.4,28.5,5,11.2,9.5,268.1,2086.4,688.7
2025-01-19T22:00:00Z,12,GBR,FRA 109,Davies,Samantha,21°48.06'N,21.801000595092773,35°25.51'W,-35.425167083740234,2,12.1,9.6,6.1,360,12.9,10.1,51.7,357,14.4,11.5,345.1,2204.3,806.6
2025-01-19T22:00:00Z,13,GER,MON 1297,Herrmann,Boris,23°17.80'N,23.296667098999023,37°56.09'W,-37.93483352661133,349,7.3,4.3,3.6,333,8,3,32.2,353,8.4,5.8,200.5,2227.7,830
2025-01-19T22:00:00Z,14,FRA,FRA 10,Attanasio,Romain,00°49.75'N,0.8291666507720947,30°44.44'W,-30.74066734313965,291,3.6,0,1.8,297,3.7,0.3,14.9,348,6.5,5.5,156.6,3165,1767.4
2025-01-19T22:00:00Z,15,FRA,FRA 13,Séguin,Damien,03°59.82'S,-3.996999979019165,31°23.00'W,-31.383333206176758,351,2.8,2.4,1.4,352,2.1,1.9,8.5,348,8.7,7.4,209.7,3449.2,2051.5
2025-01-19T22:00:00Z,16,FRA,FRA 27,Joschke,Isabelle,03°28.29'S,-3.4714999198913574,32°45.48'W,-32.757999420166016,355,5.3,4.7,2.6,349,7.9,6.7,31.7,349,12.3,10.5,295.2,3449.7,2052.1
2025-01-19T22:00:00Z,17,FRA,FRA 30,Ferré,Benjamin,04°33.02'S,-4.550333499908447,32°16.37'W,-32.27283477783203,18,5.5,5.5,2.7,2,7.7,7.3,30.8,360,11.4,10.7,273.2,3499.3,2101.6
2025-01-19T22:00:00Z,18,FRA,FRA 1000,Le Turquais,Tanguy,04°42.68'S,-4.711333274841309,32°11.78'W,-32.19633483886719,22,5,5,2.5,4,6.6,6.3,26.3,1,10.9,10.3,261.7,3506.6,2108.9
2025-01-19T22:00:00Z,19,ITA,ITA 34,Pedote,Giancarlo,05°16.52'S,-5.275333404541016,31°56.54'W,-31.942333221435547,358,5.1,4.7,2.5,1,5.7,5.4,22.8,359,10.5,9.8,251.1,3532.8,2135.1
2025-01-19T22:00:00Z,20,NZL,NZL 64,Colman,Conrad,09°10.25'S,-9.170833587646484,32°15.09'W,-32.25149917602539,16,12.9,12.9,6.5,20,11,11,44.1,12,10.8,10.7,259.8,3758.5,2360.8
2025-01-19T22:00:00Z,21,SUI,SUI 7,Roura,Alan,12°57.76'S,-12.962666511535645,27°58.45'W,-27.974166870117188,3,11.4,11.1,5.7,354,10.3,9.6,41.3,352,9.5,8.7,227.5,3897.2,2499.5
2025-01-19T22:00:00Z,22,FRA,FRA 29,Le Cam,Jean,14°18.86'S,-14.314332962036133,27°00.91'W,-27.015167236328125,356,10.1,9.6,5,346,7.7,6.7,30.9,351,8.9,8.2,213.5,3960.5,2562.9
2025-01-19T22:00:00Z,23,FRA,FRA 22,Soudée,Guirec,19°43.59'S,-19.726499557495117,30°38.99'W,-30.64983367919922,335,7.5,5.6,3.8,338,8,6.3,32.1,341,5.4,4.4,129,4330.3,2932.6
2025-01-19T22:00:00Z,24,JPN,JPN 11,Shiraishi,Kojiro,24°33.64'S,-24.560667037963867,36°07.30'W,-36.121665954589844,39,8.8,8.3,4.4,49,14.5,12.8,57.8,57,12.7,10.5,304.3,4702.5,3304.8
2025-01-19T22:00:00Z,25,FRA,FRA 83,Marsset,Sébastien,24°28.02'S,-24.466999053955078,37°15.18'W,-37.25299835205078,48,10.4,9.3,5.2,55,13.8,11.5,55.3,62,10.5,8.3,251.4,4719,3321.4
2025-01-19T22:00:00Z,26,FRA,FRA 172,Duc,Louis,24°47.87'S,-24.797832489013672,36°25.43'W,-36.423831939697266,55,13.1,10.8,6.5,55,13.8,11.5,55.4,60,11.5,9.2,276.7,4721.6,3323.9
2025-01-19T22:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,25°28.84'S,-25.480667114257813,37°08.62'W,-37.1436653137207,54,10.6,8.9,5.3,57,13.3,10.8,53.3,52,11.7,10.3,280.9,4773.7,3376
2025-01-19T22:00:00Z,28,FRA,FRA 01,Dorange,Violette,25°55.83'S,-25.930500030517578,38°30.19'W,-38.50316619873047,57,11.2,9.1,5.6,48,12.3,11.1,49.4,53,10.3,9.1,247.7,4825.7,3428
2025-01-19T22:00:00Z,29,SUI,SUI 49,Heer,Oliver,39°53.91'S,-39.89849853515625,47°03.75'W,-47.0625,336,10.9,6.9,5.4,351,10.2,8.3,40.9,8,9.7,9.2,233.2,5766.2,4368.5
2025-01-19T22:00:00Z,30,CHN,CHN 5,Xu,Jingkun,40°57.02'S,-40.95033264160156,46°24.14'W,-46.4023323059082,44,13.9,13.2,6.9,46,13.1,12.3,52.3,33,10.7,10.7,257.8,5809.4,4411.7
2025-01-19T22:00:00Z,31,FRA,FRA 1461,Cornic,Antoine,41°56.51'S,-41.94183349609375,45°25.84'W,-45.430667877197266,41,12,11.6,6,38,12.5,12.2,49.9,48,11.5,10.9,277,5843.9,4446.2
2025-01-19T22:00:00Z,32,FRA,FRA 71,Cousin,Manuel,57°22.76'S,-57.37933349609375,78°02.44'W,-78.04066467285156,64,13.4,12.8,6.7,64,13.5,12.9,53.7,98,10.7,10.6,255.9,7376.3,5978.6
2025-01-19T22:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,57°19.02'S,-57.31700134277344,82°17.05'W,-82.28416442871094,65,11.3,10.5,5.7,69,11.9,11.3,47.5,102,10.2,10.2,245.1,7512.7,6115
2025-01-19T22:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,56°01.75'S,-56.02916717529297,87°50.49'W,-87.84149932861328,98,11.2,11.2,5.6,96,11.1,11.1,44.4,88,11.3,11,271.1,7699.7,6302
2025-01-19T22:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T22:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T22:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T22:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T22:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-19T22:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T02:00:00Z,4,FRA,FRA 3,Beyou,Jérémie,33°23.79'N,33.39649963378906,25°05.30'W,-25.088333129882813,35,16.3,16,8.2,48,19.2,19.2,76.8,41,17.2,17.2,411.9,1320.9,0
2025-01-20T02:00:00Z,5,GBR,FRA 100,Goodchild,Sam,33°29.78'N,33.496334075927734,25°33.09'W,-25.55150032043457,40,17.2,17.1,8.6,47,16.7,16.7,66.7,37,16.5,16.5,397.1,1333.7,12.9
2025-01-20T02:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,30°35.80'N,30.59666633605957,26°00.98'W,-26.016332626342773,63,20.9,19.5,10.4,69,20.5,18.5,82.2,56,13.5,13.1,323.3,1474,153.1
2025-01-20T02:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,30°51.18'N,30.85300064086914,26°47.54'W,-26.792333602905273,47,18.1,18,9,57,19.5,18.9,77.9,38,13.4,13.4,321.6,1490,169.1
2025-01-20T02:00:00Z,8,SUI,FRA 08,Mettraux,Justine,28°55.83'N,28.930500030517578,28°32.69'W,-28.54483413696289,68,15.9,14.3,8,50,12.7,12.6,50.9,31,9.4,9.3,226.2,1636.6,315.7
2025-01-20T02:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,27°45.02'N,27.750333786010742,31°45.09'W,-31.75149917602539,70,17.7,15.9,8.9,70,15.6,14,62.5,47,7.5,7.5,179.3,1803.9,483
2025-01-20T02:00:00Z,10,FRA,FRA 09,Dutreux,Benjamin,24°29.57'N,24.492834091186523,34°34.48'W,-34.57466506958008,69,13.3,11.8,6.7,12,4.5,3.9,17.8,2,9.2,7.4,221.3,2050.9,730
2025-01-20T02:00:00Z,11,FRA,FRA 15,Crémer,Clarisse,24°13.58'N,24.226333618164063,34°56.98'W,-34.94966506958008,25,8.5,8.1,0.7,336,5.8,2.5,23.4,2,8.9,7.1,213.7,2076.5,755.6
2025-01-20T02:00:00Z,12,GBR,FRA 109,Davies,Samantha,22°33.70'N,22.56166648864746,35°29.13'W,-35.48550033569336,355,10.9,7.6,5.4,356,11.4,8.3,45.8,357,13.7,10.8,329.2,2171.3,850.5
2025-01-20T02:00:00Z,13,GER,MON 1297,Herrmann,Boris,23°47.20'N,23.786666870117188,38°11.21'W,-38.186832427978516,316,9,0.5,4.5,335,8.1,3.1,32.5,350,8.1,5.2,193.2,2215.4,894.5
2025-01-20T02:00:00Z,14,FRA,FRA 10,Attanasio,Romain,00°54.87'N,0.9144999980926514,30°52.51'W,-30.875165939331055,292,4.4,0,2.2,302,2.4,0.4,9.6,343,5.7,4.5,137.2,3163.3,1842.4
2025-01-20T02:00:00Z,15,FRA,FRA 27,Joschke,Isabelle,03°08.88'S,-3.1480000019073486,32°50.39'W,-32.8398323059082,341,5.2,3.9,2.6,346,5,4,20,349,10.4,8.9,250.6,3433.6,2112.7
2025-01-20T02:00:00Z,16,FRA,FRA 13,Séguin,Damien,03°42.87'S,-3.7144999504089355,31°27.89'W,-31.464834213256836,342,5.3,4.1,2.7,344,4.4,3.5,17.6,347,7.1,6,171.5,3435.1,2114.2
2025-01-20T02:00:00Z,17,FRA,FRA 30,Ferré,Benjamin,04°21.15'S,-4.352499961853027,32°16.01'W,-32.2668342590332,357,4.4,4,2.2,2,3,2.8,11.9,359,9.4,8.7,225.2,3488.1,2167.2
2025-01-20T02:00:00Z,18,FRA,FRA 1000,Le Turquais,Tanguy,04°32.39'S,-4.5398335456848145,32°10.71'W,-32.17850112915039,352,3.9,3.4,2,6,2.6,2.5,10.4,1,8.9,8.4,213.7,3496.6,2175.8
2025-01-20T02:00:00Z,19,ITA,ITA 34,Pedote,Giancarlo,05°01.34'S,-5.022333145141602,31°55.49'W,-31.924833297729492,10,6.1,6,3.1,4,3.8,3.6,15.2,358,8.8,8.1,210.7,3518.3,2197.4
2025-01-20T02:00:00Z,20,NZL,NZL 64,Colman,Conrad,08°23.82'S,-8.397000312805176,31°54.58'W,-31.909666061401367,39,11.8,11.2,5.9,24,12.7,12.7,50.7,14,11.4,11.4,273.8,3707.9,2387
2025-01-20T02:00:00Z,21,SUI,SUI 7,Roura,Alan,12°05.04'S,-12.083999633789063,27°59.48'W,-27.9913330078125,357,17.7,16.7,8.8,359,13.2,12.6,52.8,353,10.8,10,259.8,3846.8,2525.9
2025-01-20T02:00:00Z,22,FRA,FRA 29,Le Cam,Jean,13°28.85'S,-13.480833053588867,27°06.31'W,-27.105167388916016,346,13.6,11.9,6.8,354,12.6,11.8,50.3,352,9.6,8.9,230.2,3913.6,2592.7
2025-01-20T02:00:00Z,23,FRA,FRA 22,Soudée,Guirec,19°16.16'S,-19.269332885742188,30°45.93'W,-30.765499114990234,2,6.9,6.6,3.4,347,7.1,6.1,28.2,343,5.9,4.9,141.7,4306,2985.1
2025-01-20T02:00:00Z,24,JPN,JPN 11,Shiraishi,Kojiro,24°08.46'S,-24.141000747680664,35°28.43'W,-35.47383499145508,53,11.8,9.9,5.9,54,10.9,9,43.5,55,13.9,11.7,332.6,4666.6,3345.8
2025-01-20T02:00:00Z,25,FRA,FRA 83,Marsset,Sébastien,23°58.41'S,-23.973499298095703,36°39.64'W,-36.660667419433594,45,11,10,5.5,47,11,9.8,43.9,57,11.5,9.6,276,4679.8,3358.9
2025-01-20T02:00:00Z,26,FRA,FRA 172,Duc,Louis,24°22.15'S,-24.36916732788086,35°45.00'W,-35.75,56,12.4,10,6.2,55,11.2,9.3,44.9,58,12.8,10.5,307.1,4684.7,3363.8
2025-01-20T02:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,25°14.71'S,-25.245166778564453,36°47.77'W,-36.796165466308594,49,6.2,5.5,3.1,53,5.9,5,23.6,51,11.4,10.1,273.9,4753.8,3432.9
2025-01-20T02:00:00Z,28,FRA,FRA 01,Dorange,Violette,25°30.64'S,-25.510665893554688,37°52.27'W,-37.87116622924805,56,11.6,9.5,5.8,53,10.6,9,42.5,50,11,9.8,263.4,4789.6,3468.8
2025-01-20T02:00:00Z,29,SUI,SUI 49,Heer,Oliver,39°22.00'S,-39.36666488647461,47°28.75'W,-47.47916793823242,326,9,4.4,4.5,329,9.3,5,37.3,359,9.2,8.2,221.8,5746.3,4425.5
2025-01-20T02:00:00Z,30,CHN,CHN 5,Xu,Jingkun,40°15.18'S,-40.25299835205078,45°56.86'W,-45.94766616821289,11,11.1,10.7,5.5,26,11.7,11.7,46.7,32,11.1,11.1,267,5762.7,4441.8
2025-01-20T02:00:00Z,31,FRA,FRA 1461,Cornic,Antoine,41°10.27'S,-41.171165466308594,44°56.46'W,-44.941001892089844,22,10.6,10.6,5.3,25,12.8,12.8,51.2,44,11.9,11.5,286,5792.6,4471.8
2025-01-20T02:00:00Z,32,FRA,FRA 71,Cousin,Manuel,56°57.01'S,-56.950164794921875,76°38.14'W,-76.63566589355469,58,12.8,11.6,6.4,60,13.1,12.2,52.5,83,11.2,11.2,269.8,7327.5,6006.6
2025-01-20T02:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,57°32.99'S,-57.549835205078125,81°20.93'W,-81.34883117675781,136,9,5.6,4.5,114,8.3,7.4,33.3,96,10,10,241.1,7483.6,6162.7
2025-01-20T02:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,56°04.33'S,-56.072166442871094,86°30.67'W,-86.51116943359375,93,11.3,11.3,5.7,93,11.2,11.1,44.7,89,11.1,10.9,267.2,7655.2,6334.3
2025-01-20T02:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T02:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T02:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T02:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T02:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T02:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T06:00:00Z,4,FRA,FRA 3,Beyou,Jérémie,34°19.47'N,34.324501037597656,24°09.76'W,-24.16266632080078,37,18.7,18.4,9.4,40,18.1,18,72.3,47,18.5,18.5,444.1,1249.2,0
2025-01-20T06:00:00Z,5,GBR,FRA 100,Goodchild,Sam,34°18.99'N,34.31650161743164,24°42.95'W,-24.71583366394043,35,17.3,16.9,8.7,40,16.1,16,64.5,43,17.2,17.2,413,1269.8,20.6
2025-01-20T06:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,31°15.72'N,31.261999130249023,24°35.04'W,-24.583999633789063,64,14.2,13.1,7.1,62,21,19.7,83.9,62,16.4,15.6,394.8,1395.1,145.9
2025-01-20T06:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,31°32.70'N,31.545000076293945,25°38.39'W,-25.639833450317383,50,18.1,18,9,55,18.1,17.7,72.3,40,14.8,14.8,355.6,1419.1,169.9
2025-01-20T06:00:00Z,8,SUI,FRA 08,Mettraux,Justine,29°19.22'N,29.32033348083496,27°18.50'W,-27.308332443237305,87,14.1,9.9,7.1,70,17.2,15.2,68.9,41,10.8,10.8,259.5,1575.9,326.8
2025-01-20T06:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,28°22.64'N,28.37733268737793,30°22.55'W,-30.37583351135254,84,18.7,14.2,9.3,63,20.5,19.3,82,53,10.5,10.4,253,1726.5,477.4
2025-01-20T06:00:00Z,10,FRA,FRA 09,Dutreux,Benjamin,24°45.96'N,24.766000747680664,33°53.93'W,-33.898834228515625,71,11,9.5,5.5,66,10.1,9.2,40.4,11,7.2,6.4,173.3,2014.2,765
2025-01-20T06:00:00Z,11,FRA,FRA 15,Crémer,Clarisse,24°23.40'N,24.389999389648438,34°33.25'W,-34.55416488647461,48,4.7,4.7,2.3,66,5.9,5.4,23.8,8,7,6,167.9,2054.8,805.6
2025-01-20T06:00:00Z,12,GBR,FRA 109,Davies,Samantha,23°11.06'N,23.18433380126953,35°30.64'W,-35.51066589355469,7,9.5,7.9,4.8,358,9.4,6.9,37.4,357,13,10.1,311.2,2143.9,894.7
2025-01-20T06:00:00Z,13,GER,MON 1297,Herrmann,Boris,24°14.59'N,24.243165969848633,38°27.78'W,-38.4630012512207,315,8,0.2,4,331,7.8,2.4,31.3,344,8.2,4.6,197.7,2205.8,956.6
2025-01-20T06:00:00Z,14,FRA,FRA 10,Attanasio,Romain,00°59.93'N,0.9988333582878113,30°57.92'W,-30.965333938598633,329,3.6,2.2,1.8,313,1.9,0.7,7.4,333,4.5,3,107.3,3160.6,1911.4
2025-01-20T06:00:00Z,15,FRA,FRA 13,Séguin,Damien,03°22.33'S,-3.372166633605957,31°34.62'W,-31.57699966430664,347,6.7,5.6,3.4,342,5.4,4.2,21.6,348,6.2,5.3,149.5,3418.3,2169.1
2025-01-20T06:00:00Z,16,FRA,FRA 27,Joschke,Isabelle,02°49.93'S,-2.8321666717529297,33°00.15'W,-33.002498626708984,338,6.9,4.9,3.4,333,5.3,3.5,21.3,347,9,7.5,216.2,3419.7,2170.6
2025-01-20T06:00:00Z,17,FRA,FRA 30,Ferré,Benjamin,04°01.55'S,-4.0258331298828125,32°20.07'W,-32.33449935913086,341,5.4,4.1,2.6,348,5,4.2,20,359,7.9,7.4,190.3,3471.3,2222.1
2025-01-20T06:00:00Z,18,FRA,FRA 1000,Le Turquais,Tanguy,04°19.27'S,-4.321166515350342,32°11.40'W,-32.189998626708984,352,2.9,2.6,1.5,357,3.3,3,13.1,0,7.3,6.8,174.3,3484.7,2235.5
2025-01-20T06:00:00Z,19,ITA,ITA 34,Pedote,Giancarlo,04°44.35'S,-4.739166736602783,31°55.22'W,-31.920333862304688,5,3.6,3.5,1.8,1,4.3,4,17,360,7.2,6.7,172.1,3502.3,2253.1
2025-01-20T06:00:00Z,20,NZL,NZL 64,Colman,Conrad,07°40.52'S,-7.675333499908447,31°40.07'W,-31.66783332824707,10,10.6,10.5,5.3,18,11.4,11.4,45.7,15,11.3,11.2,270.4,3662.2,2413.1
2025-01-20T06:00:00Z,21,SUI,SUI 7,Roura,Alan,10°59.41'S,-10.990166664123535,28°05.76'W,-28.09600067138672,341,15,12.2,7.5,355,16.5,15.4,66,353,12.2,11.3,293.2,3785.4,2536.3
2025-01-20T06:00:00Z,22,FRA,FRA 29,Le Cam,Jean,12°39.86'S,-12.66433334350586,27°09.23'W,-27.153833389282227,359,14.2,13.6,7.1,357,12.3,11.6,49.1,351,10.5,9.7,247.9,3867,2617.9
2025-01-20T06:00:00Z,23,FRA,FRA 22,Soudée,Guirec,18°53.60'S,-18.893333435058594,30°47.83'W,-30.79716682434082,346,5.4,4.6,2.7,355,5.7,5.3,22.6,338,7,5.4,167,4284.9,3035.8
2025-01-20T06:00:00Z,24,JPN,JPN 11,Shiraishi,Kojiro,23°35.75'S,-23.59583282470703,34°43.75'W,-34.72916793823242,51,13.3,11.3,6.6,51,13.1,11.2,52.4,55,15.1,12.8,361.4,4622.1,3372.9
2025-01-20T06:00:00Z,25,FRA,FRA 83,Marsset,Sébastien,23°28.26'S,-23.47100067138672,36°02.71'W,-36.045166015625,47,11.4,10.2,5.7,48,11.3,10.1,45.3,53,12.1,10.4,289.2,4639.7,3390.5
2025-01-20T06:00:00Z,26,FRA,FRA 172,Duc,Louis,23°51.05'S,-23.850833892822266,34°56.02'W,-34.93366622924805,53,12.9,10.7,6.4,55,13.6,11.2,54.5,56,13.7,11.5,329.2,4640.2,3391.1
2025-01-20T06:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,24°52.14'S,-24.868999481201172,36°12.24'W,-36.20399856567383,83,12.7,5.8,6.4,55,9.8,8.1,39.3,52,11.4,10,272.8,4721.4,3472.2
2025-01-20T06:00:00Z,28,FRA,FRA 01,Dorange,Violette,25°07.82'S,-25.130332946777344,37°13.58'W,-37.22633361816406,48,8.9,7.9,4.4,57,10.4,8.5,41.8,51,11.1,9.9,267,4755.7,3506.5
2025-01-20T06:00:00Z,29,CHN,CHN 5,Xu,Jingkun,39°48.41'S,-39.80683517456055,45°26.47'W,-45.441165924072266,42,9.7,9.3,4.8,41,10.1,9.8,35.5,33,11.1,11.1,267.3,5728.4,4479.3
2025-01-20T06:00:00Z,30,SUI,SUI 49,Heer,Oliver,39°00.33'S,-39.00550079345703,47°53.42'W,-47.89033508300781,311,4.5,1.1,2.2,319,7.2,2.7,28.9,353,8.6,7.1,205.9,5735.7,4486.6
2025-01-20T06:00:00Z,31,FRA,FRA 1461,Cornic,Antoine,40°29.84'S,-40.49733352661133,44°35.23'W,-44.58716583251953,21,10.6,10.6,5.3,22,10.9,10.9,43.5,39,11.8,11.6,284.1,5749.2,4500
2025-01-20T06:00:00Z,32,FRA,FRA 71,Cousin,Manuel,56°31.28'S,-56.521331787109375,75°20.75'W,-75.34583282470703,59,11.4,10.1,5.7,58,12.4,11.2,49.7,69,12.3,11.9,296,7282.9,6033.7
2025-01-20T06:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,57°31.12'S,-57.5186653137207,80°12.61'W,-80.21016693115234,65,11.6,11,5.8,87,9.2,9.2,36.7,85,10.4,10.3,249.3,7446.9,6197.7
2025-01-20T06:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,56°08.26'S,-56.137664794921875,85°05.68'W,-85.09466552734375,95,11.6,11.6,5.8,94,11.9,11.9,47.6,89,11.2,11,269.3,7607.6,6358.5
2025-01-20T06:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T06:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T06:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T06:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T06:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T06:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20T10:00:00Z,4,FRA,FRA 3,Beyou,Jérémie,35°24.87'N,35.41450119018555,23°29.51'W,-23.491832733154297,16,17.6,14.7,8.8,27,18.3,17.2,73.3,49,18.2,18.1,436.2,1181,0
2025-01-20T10:00:00Z,5,GBR,FRA 100,Goodchild,Sam,35°14.35'N,35.239166259765625,23°58.58'W,-23.976333618164063,24,17.8,16.1,8.9,34,16.6,16.1,66.3,47,17,17,408.4,1205.8,24.8
